"layer","cellID","District","DistrictID","Ward","WardID","Village","VillageID","PA","Urban"
1,6839,"Liwale",2,"Mkutano",84,"Kikulyungu",488,0,0
1,6840,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6841,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6842,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6843,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6844,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6845,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6846,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6847,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6848,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6849,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6850,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6851,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6852,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6853,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6854,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6855,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6856,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6857,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6858,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6859,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6860,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6861,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6862,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6863,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6864,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6865,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6866,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6867,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6868,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6869,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6870,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6871,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6872,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6873,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6874,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6875,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6876,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6877,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6878,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6879,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6880,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6881,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6882,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6883,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6884,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6885,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6886,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6887,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6888,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6889,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6890,"Kilwa",5,"Likawage",11,"Likawage",808,0,0
1,6891,"Kilwa",5,"Likawage",11,"Likawage",808,0,0
1,6892,"Kilwa",5,"Likawage",11,"Likawage",808,0,0
1,6893,"Kilwa",5,"Likawage",11,"Likawage",808,0,0
1,6894,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6895,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6896,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6897,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6898,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6899,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6900,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,6901,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,6902,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,6903,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,6904,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,6905,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,6906,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,6907,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6908,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6909,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6910,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6911,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6912,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6913,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6914,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6915,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6916,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6917,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6918,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6919,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6920,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6921,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6922,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,6923,"Kilwa",5,"Lihimalyao",15,"Ruyaya",478,0,0
1,6924,"Kilwa",5,"Lihimalyao",15,"Ruyaya",478,0,0
1,6925,"Kilwa",5,"Lihimalyao",15,"Ruyaya",478,0,0
1,6926,"Kilwa",5,"Lihimalyao",15,"Kisongo",787,0,0
1,6927,"Kilwa",5,"Lihimalyao",15,"Kisongo",787,0,0
1,6928,"Kilwa",5,"Lihimalyao",15,"Kisongo",787,0,0
1,6929,"Kilwa",5,"Lihimalyao",15,"Kisongo",787,0,0
1,6930,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6931,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6932,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6933,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6934,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6935,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6936,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6937,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6938,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6939,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6940,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6941,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6942,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6943,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,6944,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6945,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6946,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6947,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6948,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6949,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6950,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6951,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6952,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6953,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6954,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6955,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,6956,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6957,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6958,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6959,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6960,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6961,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6962,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6963,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6964,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6965,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6966,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6967,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6968,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6969,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6970,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6971,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6972,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6973,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6974,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6975,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,6976,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6977,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6978,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6979,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6980,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6981,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6982,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6983,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6984,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6985,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6986,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6987,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6988,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6989,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6990,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6991,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6992,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6993,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6994,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,6995,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6996,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6997,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6998,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,6999,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7000,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7001,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7002,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7003,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7004,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7005,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7006,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7007,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7008,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7009,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7010,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7011,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7012,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7013,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7014,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7015,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7016,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7017,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7018,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7019,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7020,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7021,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7022,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7023,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7024,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7025,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7026,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7027,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7028,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7029,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,7030,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,7031,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,7032,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7033,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7034,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7035,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7036,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7037,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7038,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7039,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7040,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7041,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7042,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7043,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7044,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7045,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7046,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7047,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7048,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7049,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7050,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7051,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7052,"Kilwa",5,"Kiranjeranje",13,"Kiswele",102,0,0
1,7053,"Kilwa",5,"Kiranjeranje",13,"Kiswele",102,0,0
1,7054,"Kilwa",5,"Kiranjeranje",13,"Kiswele",102,0,0
1,7055,"Kilwa",5,"Lihimalyao",15,"Kisongo",787,0,0
1,7056,"Kilwa",5,"Lihimalyao",15,"Kisongo",787,0,0
1,7057,"Kilwa",5,"Lihimalyao",15,"Kisongo",787,0,0
1,7058,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7059,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7060,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7061,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7062,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7063,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7064,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7065,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7066,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7067,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7068,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7069,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7070,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7071,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7072,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7073,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7074,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7075,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7076,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7077,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7078,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7079,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7080,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7081,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7082,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7083,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7084,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7085,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7086,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7087,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7088,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7089,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7090,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7091,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7092,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7093,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7094,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7095,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7096,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7097,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7098,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7099,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7100,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7101,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7102,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7103,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7104,"Liwale",2,"Mkutano",84,"Mkutano",1154,0,0
1,7105,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7106,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7107,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7108,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7109,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7110,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7111,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7112,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7113,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7114,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7115,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7116,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7117,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7118,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7119,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7120,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7121,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7122,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7123,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7124,"Liwale",2,"Kimambi",86,"Kimambi",459,0,0
1,7125,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7126,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7127,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7128,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7129,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7130,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7131,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7132,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7133,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7134,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7135,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7136,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7137,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7138,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7139,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7140,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7141,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7142,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7143,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7144,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7145,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7146,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7147,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7148,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7149,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7150,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7151,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7152,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7153,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7154,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7155,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7156,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7157,"Kilwa",5,"Nanjirinji",12,"Nanji 'A'",636,0,0
1,7158,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,7159,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,7160,"Kilwa",5,"Nanjirinji",12,"Nanjiri B'",1095,0,0
1,7161,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7162,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7163,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7164,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7165,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7166,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7167,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7168,"Kilwa",5,"Nanjirinji",12,"Nakiu",510,0,0
1,7169,"Kilwa",5,"Kiranjeranje",13,"Makangaga",458,0,0
1,7170,"Kilwa",5,"Kiranjeranje",13,"Makangaga",458,0,0
1,7171,"Kilwa",5,"Kiranjeranje",13,"Makangaga",458,0,0
1,7172,"Kilwa",5,"Kiranjeranje",13,"Makangaga",458,0,0
1,7173,"Kilwa",5,"Kiranjeranje",13,"Makangaga",458,0,0
1,7174,"Kilwa",5,"Kiranjeranje",13,"Makangaga",458,0,0
1,7175,"Kilwa",5,"Kiranjeranje",13,"Makangaga",458,0,0
1,7176,"Kilwa",5,"Kiranjeranje",13,"Mirumba",869,0,0
1,7177,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7178,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7179,"Kilwa",5,"Mandawa",14,"Mandawa",682,0,0
1,7180,"Kilwa",5,"Kiranjeranje",13,"Kiswele",102,0,0
1,7181,"Kilwa",5,"Kiranjeranje",13,"Kiswele",102,0,0
1,7182,"Kilwa",5,"Kiranjeranje",13,"Kiswele",102,0,0
1,7183,"Kilwa",5,"Kiranjeranje",13,"Kiswele",102,0,0
1,7184,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7185,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7186,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7187,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7188,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7189,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7190,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7191,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7192,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7193,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7194,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7195,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7196,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7197,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7198,"Liwale",2,"Barikiwa",83,"Barikiwa",386,1,0
1,7199,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7200,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7201,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7202,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7203,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7204,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7205,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7206,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
1,7207,"Liwale",2,"Barikiwa",83,"Barikiwa",386,0,0
