"layer","cellID","Region","RegionID","District","DistrictID","Ward","WardID","Village","VillageID","VillCens","VillIDCens","PA","Urban"
1,5425,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5426,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5427,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5428,"Pwani",5,"Mkuranga",14,"Magawa",122,"Kifumangao",1230,"Kifumangao",3,0,0
1,5429,"Pwani",5,"Mkuranga",14,"Kisiju",121,"Koma",2584,"Koma",2297,0,0
1,5430,"Pwani",5,"Mkuranga",14,"Kisiju",121,"Koma",2584,"Koma",2297,0,0
1,5431,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5432,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5433,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5434,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5435,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5436,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5437,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5438,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5439,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5440,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5441,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5442,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5443,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5444,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5445,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5446,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5447,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5448,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5449,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5450,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5451,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5452,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5453,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5454,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5455,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5456,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5457,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5458,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5459,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5460,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5461,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5462,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5463,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5464,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5465,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5466,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5467,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5468,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5469,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5470,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5471,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5472,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5473,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5474,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5475,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5476,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5477,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5478,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5479,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5480,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5481,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5482,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5483,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5484,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5485,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5486,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5487,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5488,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5489,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5490,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5491,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5492,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5493,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5494,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5495,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5496,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5497,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5498,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5499,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5500,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5501,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5502,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5503,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5504,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5505,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5506,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5507,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5508,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5509,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5510,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5511,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5512,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5513,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5514,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5515,"Pwani",5,"Rufiji",8,"Dimani",155,"Kimbuga",2258,"Kimbuga",341,0,0
1,5516,"Pwani",5,"Rufiji",8,"Kibiti",141,"Lumiozi",1226,"Lumiozi",2812,0,1
1,5517,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5518,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5519,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5520,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5521,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5522,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5523,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5524,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5525,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5526,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5527,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5528,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5529,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5530,"Pwani",5,"Rufiji",8,"Mjawa",157,"Jaribu Mpakani",1882,"Jaribu Mpakani",710,0,0
1,5531,"Pwani",5,"Rufiji",8,"Mjawa",157,"Mjawa",454,"Mjawa",741,0,0
1,5532,"Pwani",5,"Rufiji",8,"Mjawa",157,"Mjawa",454,"Mjawa",741,0,0
1,5533,"Pwani",5,"Rufiji",8,"Mjawa",157,"Mjawa",454,"Mjawa",741,0,0
1,5534,"Pwani",5,"Rufiji",8,"Mwambao",159,"Mkenda",1381,"Mkenda",1181,0,0
1,5535,"Pwani",5,"Rufiji",8,"Mwambao",159,"Mkenda",1381,"Mkenda",1181,0,0
1,5536,"Pwani",5,"Rufiji",8,"Mwambao",159,"Mkenda",1381,"Mkenda",1181,0,0
1,5537,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5538,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5539,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5540,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5541,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5542,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5543,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5544,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5545,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5546,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5547,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5548,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5549,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5550,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5551,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5552,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5553,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5554,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5555,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5556,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5557,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5558,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5559,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5560,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5561,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5562,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5563,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5564,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5565,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5566,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5567,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5568,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5569,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5570,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5571,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5572,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5573,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5574,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5575,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5576,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5577,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5578,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5579,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5580,"Pwani",5,"Rufiji",8,"Mwaseni",140,"Mloka",655,"Mloka",1113,1,0
1,5581,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5582,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5583,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5584,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5585,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5586,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5587,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5588,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5589,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5590,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5591,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5592,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5593,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5594,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5595,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5596,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5597,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5598,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5599,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5600,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Kitonga",1984,"Kitonga",2014,1,0
1,5601,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5602,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5603,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5604,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5605,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5606,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5607,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5608,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5609,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5610,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5611,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5612,"Pwani",5,"Kisarawe",16,"Vikumbulu",110,"Vikumbulu",1411,"Vikumbulu",311,0,0
1,5613,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5614,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5615,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5616,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5617,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5618,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5619,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5620,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5621,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5622,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5623,"Pwani",5,"Kisarawe",16,"Marui",108,"Kihare",1109,"Kihare",523,0,0
1,5624,"Pwani",5,"Rufiji",8,"Dimani",155,"Kimbuga",2258,"Kimbuga",341,0,0
1,5625,"Pwani",5,"Rufiji",8,"Kibiti",141,"Lumiozi",1226,"Lumiozi",2812,0,1
1,5626,"Pwani",5,"Rufiji",8,"Kibiti",141,"Lumiozi",1226,"Lumiozi",2812,0,1
1,5627,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5628,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5629,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5630,"Pwani",5,"Rufiji",8,"Mtawanya",156,"Bumba msoro",1528,"Bumba msoro",1387,0,0
1,5631,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5632,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5633,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5634,"Pwani",5,"Rufiji",8,"Bungu",142,"Nyambunda",1208,"Nyambunda",2824,0,0
1,5635,"Pwani",5,"Rufiji",8,"Bungu",142,"Msafiri",1597,"Msafiri",1369,0,0
1,5636,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5637,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5638,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5639,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5640,"Pwani",5,"Rufiji",8,"Mjawa",157,"Uponda",2300,"Uponda",2036,0,0
1,5641,"Pwani",5,"Rufiji",8,"Mjawa",157,"Mjawa",454,"Mjawa",741,0,0
1,5642,"Pwani",5,"Rufiji",8,"Mjawa",157,"Mjawa",454,"Mjawa",741,0,0
1,5643,"Pwani",5,"Rufiji",8,"Mwambao",159,"Mkenda",1381,"Mkenda",1181,0,0
1,5644,"Pwani",5,"Rufiji",8,"Mwambao",159,"Mkenda",1381,"Mkenda",1181,0,0
1,5645,"Pwani",5,"Rufiji",8,"Mwambao",159,"Mkenda",1381,"Mkenda",1181,0,0
1,5646,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5647,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5648,"Pwani",5,"Rufiji",8,"Mwambao",159,"Kivinja A",1397,"Kivinja A",838,0,0
1,5649,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5650,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5651,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5652,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5653,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5654,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5655,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
1,5656,"Morogoro",3,"Morogoro",10,"Kisaki",7,"Kisaki Kituoni",2053,"Kisaki Kituoni",372,1,0
