"layer","cellID","District","DistrictID","Village","VillageID","PA"
1,1126,"Serengeti",1,"Kenokwe",77,0
1,1127,"Serengeti",1,"Kenokwe",77,0
1,1128,"Serengeti",1,"Nyichoka",60,0
1,1129,"Serengeti",1,"Nyanungu",59,0
1,1130,"Serengeti",1,"Nyichoka",60,0
1,1131,"Serengeti",1,"Nyichoka",60,0
1,1132,"Serengeti",1,"Bokore",61,0
1,1133,"Serengeti",1,"Burunga",94,0
1,1134,"Serengeti",1,"Bwitengi",56,0
1,1135,"Serengeti",1,"Misseke",57,0
1,1136,"Serengeti",1,"Misseke",57,0
1,1137,"Serengeti",1,"Rwamchanga",58,0
1,1138,"Serengeti",1,"Rwamchanga",58,1
1,1139,"Serengeti",1,"Rwamchanga",58,1
1,1140,"Serengeti",1,"Rwamchanga",58,1
1,1141,"Serengeti",1,"Bonchugu",82,1
1,1142,"Serengeti",1,"Bonchugu",82,1
1,1143,"Serengeti",1,"Bonchugu",82,1
1,1144,"Serengeti",1,"Bonchugu",82,1
1,1145,"Serengeti",1,"Bonchugu",82,1
1,1146,"Serengeti",1,"Bonchugu",82,1
1,1147,"Serengeti",1,"Bonchugu",82,1
1,1148,"Serengeti",1,"Bonchugu",82,1
1,1149,"Serengeti",1,"Bonchugu",82,1
1,1150,"Serengeti",1,"Bonchugu",82,1
1,1151,"Serengeti",1,"Bonchugu",82,1
1,1152,"Serengeti",1,"Bonchugu",82,1
1,1153,"Serengeti",1,"Bonchugu",82,1
1,1154,"Serengeti",1,"Bonchugu",82,1
1,1155,"Serengeti",1,"Bonchugu",82,1
1,1156,"Serengeti",1,"Bonchugu",82,1
1,1157,"Serengeti",1,"Bonchugu",82,1
1,1158,"Serengeti",1,"Bonchugu",82,1
1,1159,"Serengeti",1,"Bonchugu",82,1
1,1160,"Serengeti",1,"Bonchugu",82,1
1,1161,"Serengeti",1,"Bonchugu",82,1
1,1162,"Serengeti",1,"Bonchugu",82,1
1,1163,"Serengeti",1,"Bonchugu",82,1
1,1164,"Serengeti",1,"Bonchugu",82,1
1,1165,"Serengeti",1,"Bonchugu",82,1
1,1166,"Serengeti",1,"Rigicha",44,0
1,1167,"Serengeti",1,"Rigicha",44,0
1,1168,"Serengeti",1,"Wagete",45,0
1,1169,"Serengeti",1,"Wagete",45,0
1,1170,"Serengeti",1,"Kitembere",46,0
1,1171,"Serengeti",1,"Natta",35,0
1,1172,"Serengeti",1,"Mosongo",78,0
1,1173,"Serengeti",1,"Mosongo",78,0
1,1174,"Serengeti",1,"Mosongo",78,0
1,1175,"Serengeti",1,"Mosongo",78,0
1,1176,"Serengeti",1,"Kenokwe",77,0
1,1177,"Serengeti",1,"Kenokwe",77,0
1,1178,"Serengeti",1,"Nyichoka",60,0
1,1179,"Serengeti",1,"Nyichoka",60,0
1,1180,"Serengeti",1,"Nyichoka",60,0
1,1181,"Serengeti",1,"Nyichoka",60,0
1,1182,"Serengeti",1,"Bokore",61,0
1,1183,"Serengeti",1,"Park Nyigoti",34,0
1,1184,"Serengeti",1,"Park Nyigoti",34,0
1,1185,"Serengeti",1,"Misseke",57,0
1,1186,"Serengeti",1,"Misseke",57,0
1,1187,"Serengeti",1,"Rwamchanga",58,1
1,1188,"Serengeti",1,"Rwamchanga",58,1
1,1189,"Serengeti",1,"Rwamchanga",58,1
1,1190,"Serengeti",1,"Rwamchanga",58,1
1,1191,"Serengeti",1,"Bonchugu",82,1
1,1192,"Serengeti",1,"Bonchugu",82,1
1,1193,"Serengeti",1,"Bonchugu",82,1
1,1194,"Serengeti",1,"Bonchugu",82,1
1,1195,"Serengeti",1,"Bonchugu",82,1
1,1196,"Serengeti",1,"Bonchugu",82,1
1,1197,"Serengeti",1,"Bonchugu",82,1
1,1198,"Serengeti",1,"Bonchugu",82,1
1,1199,"Serengeti",1,"Bonchugu",82,1
1,1200,"Serengeti",1,"Bonchugu",82,1
1,1201,"Serengeti",1,"Bonchugu",82,1
1,1202,"Serengeti",1,"Bonchugu",82,1
1,1203,"Serengeti",1,"Bonchugu",82,1
1,1204,"Serengeti",1,"Bonchugu",82,1
1,1205,"Serengeti",1,"Bonchugu",82,1
1,1206,"Serengeti",1,"Bonchugu",82,1
1,1207,"Serengeti",1,"Bonchugu",82,1
1,1208,"Serengeti",1,"Bonchugu",82,1
1,1209,"Serengeti",1,"Bonchugu",82,1
1,1210,"Serengeti",1,"Bonchugu",82,1
1,1211,"Serengeti",1,"Bonchugu",82,1
1,1212,"Serengeti",1,"Bonchugu",82,1
1,1213,"Serengeti",1,"Bonchugu",82,1
1,1214,"Serengeti",1,"Bonchugu",82,1
1,1215,"Serengeti",1,"Bonchugu",82,1
1,1216,"Serengeti",1,"Nyamisingisi",42,0
1,1217,"Serengeti",1,"Nyamisingisi",42,0
1,1218,"Serengeti",1,"Nyamisingisi",42,0
1,1219,"Serengeti",1,"Kitembere",46,0
1,1220,"Serengeti",1,"Kitembere",46,0
1,1221,"Serengeti",1,"Natta",35,0
1,1222,"Serengeti",1,"Natta",35,0
1,1223,"Serengeti",1,"Natta Mbiso",36,0
1,1224,"Serengeti",1,"Mosongo",78,0
1,1225,"Serengeti",1,"Mosongo",78,0
1,1226,"Serengeti",1,"Mosongo",78,0
1,1227,"Serengeti",1,"Makundusi",37,0
1,1228,"Serengeti",1,"Kenokwe",77,0
1,1229,"Serengeti",1,"Nyichoka",60,0
1,1230,"Serengeti",1,"Nyichoka",60,0
1,1231,"Serengeti",1,"Nyichoka",60,0
1,1232,"Serengeti",1,"Nyichoka",60,0
1,1233,"Serengeti",1,"Bokore",61,0
1,1234,"Serengeti",1,"Bokore",61,0
1,1235,"Serengeti",1,"Park Nyigoti",34,0
1,1236,"Serengeti",1,"Misseke",57,1
1,1237,"Serengeti",1,"Misseke",57,1
1,1238,"Serengeti",1,"Misseke",57,1
1,1239,"Serengeti",1,"Rwamchanga",58,1
1,1240,"Serengeti",1,"Rwamchanga",58,1
1,1241,"Serengeti",1,"Rwamchanga",58,1
1,1242,"Serengeti",1,"Bonchugu",82,1
1,1243,"Serengeti",1,"Bonchugu",82,1
1,1244,"Serengeti",1,"Bonchugu",82,1
1,1245,"Serengeti",1,"Bonchugu",82,1
1,1246,"Serengeti",1,"Bonchugu",82,1
1,1247,"Serengeti",1,"Bonchugu",82,1
1,1248,"Serengeti",1,"Bonchugu",82,1
1,1249,"Serengeti",1,"Bonchugu",82,1
1,1250,"Serengeti",1,"Bonchugu",82,1
1,1251,"Serengeti",1,"Bonchugu",82,1
1,1252,"Serengeti",1,"Bonchugu",82,1
1,1253,"Serengeti",1,"Bonchugu",82,1
1,1254,"Serengeti",1,"Bonchugu",82,1
1,1255,"Serengeti",1,"Bonchugu",82,1
1,1256,"Serengeti",1,"Bonchugu",82,1
1,1257,"Serengeti",1,"Bonchugu",82,1
1,1258,"Serengeti",1,"Bonchugu",82,1
1,1259,"Serengeti",1,"Bonchugu",82,1
1,1260,"Serengeti",1,"Bonchugu",82,1
1,1261,"Serengeti",1,"Bonchugu",82,1
1,1262,"Serengeti",1,"Bonchugu",82,1
1,1263,"Serengeti",1,"Bonchugu",82,1
1,1264,"Serengeti",1,"Bonchugu",82,1
1,1265,"Serengeti",1,"Bonchugu",82,1
1,1266,"Serengeti",1,"Bonchugu",82,1
1,1267,"Serengeti",1,"Nyamisingisi",42,0
1,1268,"Serengeti",1,"Nyamisingisi",42,0
1,1269,"Serengeti",1,"Nyamisingisi",42,0
1,1270,"Serengeti",1,"Kitembere",46,0
1,1271,"Serengeti",1,"Natta",35,0
1,1272,"Serengeti",1,"Natta",35,0
1,1273,"Serengeti",1,"Natta",35,0
1,1274,"Serengeti",1,"Natta Mbiso",36,0
1,1275,"Serengeti",1,"Natta Mbiso",36,0
1,1276,"Serengeti",1,"Natta Mbiso",36,0
1,1277,"Serengeti",1,"Makundusi",37,0
1,1278,"Serengeti",1,"Makundusi",37,0
1,1279,"Serengeti",1,"Makundusi",37,0
1,1280,"Serengeti",1,"Nyichoka",60,0
1,1281,"Serengeti",1,"Nyichoka",60,0
1,1282,"Serengeti",1,"Nyichoka",60,0
1,1283,"Serengeti",1,"Nyichoka",60,0
1,1284,"Serengeti",1,"Bokore",61,0
1,1285,"Serengeti",1,"Bokore",61,0
1,1286,"Serengeti",1,"Park Nyigoti",34,0
1,1287,"Serengeti",1,"Park Nyigoti",34,1
1,1288,"Serengeti",1,"Misseke",57,1
1,1289,"Serengeti",1,"Rwamchanga",58,1
1,1290,"Serengeti",1,"Rwamchanga",58,1
1,1291,"Serengeti",1,"Rwamchanga",58,1
1,1292,"Serengeti",1,"Rwamchanga",58,1
1,1293,"Serengeti",1,"Bonchugu",82,1
1,1294,"Serengeti",1,"Bonchugu",82,1
1,1295,"Serengeti",1,"Bonchugu",82,1
1,1296,"Serengeti",1,"Bonchugu",82,1
1,1297,"Serengeti",1,"Bonchugu",82,1
1,1298,"Serengeti",1,"Bonchugu",82,1
1,1299,"Serengeti",1,"Bonchugu",82,1
1,1300,"Serengeti",1,"Bonchugu",82,1
1,1301,"Serengeti",1,"Bonchugu",82,1
1,1302,"Serengeti",1,"Bonchugu",82,1
1,1303,"Serengeti",1,"Bonchugu",82,1
1,1304,"Serengeti",1,"Bonchugu",82,1
1,1305,"Serengeti",1,"Bonchugu",82,1
1,1306,"Serengeti",1,"Bonchugu",82,1
1,1307,"Serengeti",1,"Bonchugu",82,1
1,1308,"Serengeti",1,"Bonchugu",82,1
1,1309,"Serengeti",1,"Bonchugu",82,1
1,1310,"Serengeti",1,"Bonchugu",82,1
1,1311,"Serengeti",1,"Bonchugu",82,1
1,1312,"Serengeti",1,"Bonchugu",82,1
1,1313,"Serengeti",1,"Bonchugu",82,1
1,1314,"Serengeti",1,"Bonchugu",82,1
1,1315,"Serengeti",1,"Bonchugu",82,1
1,1316,"Serengeti",1,"Bonchugu",82,1
1,1317,"Serengeti",1,"Bonchugu",82,1
1,1318,"Serengeti",1,"Nyiberekera",41,0
1,1319,"Serengeti",1,"Nyamisingisi",42,0
1,1320,"Serengeti",1,"Nyamisingisi",42,0
1,1321,"Serengeti",1,"Nyamisingisi",42,0
1,1322,"Serengeti",1,"Nyiberekera",41,0
1,1323,"Serengeti",1,"Nyiberekera",41,0
1,1324,"Serengeti",1,"Motukeri",38,0
1,1325,"Serengeti",1,"Motukeri",38,0
1,1326,"Serengeti",1,"Natta Mbiso",36,0
1,1327,"Serengeti",1,"Natta Mbiso",36,0
1,1328,"Serengeti",1,"Natta Mbiso",36,0
1,1329,"Serengeti",1,"Makundusi",37,0
1,1330,"Serengeti",1,"Makundusi",37,0
1,1331,"Serengeti",1,"Makundusi",37,0
1,1332,"Serengeti",1,"Nyichoka",60,0
1,1333,"Serengeti",1,"Nyichoka",60,0
1,1334,"Serengeti",1,"Nyichoka",60,0
1,1335,"Serengeti",1,"Nyichoka",60,0
1,1336,"Serengeti",1,"Nyichoka",60,0
1,1337,"Serengeti",1,"Bokore",61,0
1,1338,"Serengeti",1,"Park Nyigoti",34,0
1,1339,"Serengeti",1,"Park Nyigoti",34,1
1,1340,"Serengeti",1,"Park Nyigoti",34,1
1,1341,"Serengeti",1,"Rwamchanga",58,1
1,1342,"Serengeti",1,"Rwamchanga",58,1
1,1343,"Serengeti",1,"Rwamchanga",58,1
1,1344,"Serengeti",1,"Rwamchanga",58,1
1,1345,"Serengeti",1,"Bonchugu",82,1
1,1346,"Serengeti",1,"Bonchugu",82,1
1,1347,"Serengeti",1,"Bonchugu",82,1
1,1348,"Serengeti",1,"Bonchugu",82,1
1,1349,"Serengeti",1,"Bonchugu",82,1
1,1350,"Serengeti",1,"Bonchugu",82,1
1,1351,"Serengeti",1,"Bonchugu",82,1
1,1352,"Serengeti",1,"Bonchugu",82,1
1,1353,"Serengeti",1,"Bonchugu",82,1
1,1354,"Serengeti",1,"Bonchugu",82,1
1,1355,"Serengeti",1,"Bonchugu",82,1
1,1356,"Serengeti",1,"Bonchugu",82,1
1,1357,"Serengeti",1,"Bonchugu",82,1
1,1358,"Serengeti",1,"Bonchugu",82,1
1,1359,"Serengeti",1,"Bonchugu",82,1
1,1360,"Serengeti",1,"Bonchugu",82,1
1,1361,"Serengeti",1,"Bonchugu",82,1
1,1362,"Serengeti",1,"Bonchugu",82,1
1,1363,"Serengeti",1,"Bonchugu",82,1
1,1364,"Serengeti",1,"Bonchugu",82,1
1,1365,"Serengeti",1,"Bonchugu",82,1
1,1366,"Serengeti",1,"Bonchugu",82,1
1,1367,"Serengeti",1,"Bonchugu",82,1
1,1368,"Serengeti",1,"Bonchugu",82,1
1,1369,"Serengeti",1,"Bonchugu",82,1
1,1370,"Serengeti",1,"Nyiberekera",41,0
1,1371,"Serengeti",1,"Nyiberekera",41,0
1,1372,"Serengeti",1,"Nyiberekera",41,0
1,1373,"Serengeti",1,"Iharara",40,0
1,1374,"Serengeti",1,"Iharara",40,0
1,1375,"Serengeti",1,"Nyiberekera",41,0
1,1376,"Serengeti",1,"Nyiberekera",41,0
1,1377,"Serengeti",1,"Motukeri",38,0
1,1378,"Serengeti",1,"Motukeri",38,0
1,1379,"Serengeti",1,"Natta Mbiso",36,0
1,1380,"Serengeti",1,"Natta Mbiso",36,0
1,1381,"Serengeti",1,"Natta Mbiso",36,0
1,1382,"Serengeti",1,"Makundusi",37,0
1,1383,"Serengeti",1,"Makundusi",37,0
1,1384,"Serengeti",1,"Makundusi",37,0
1,1385,"Serengeti",1,"Nyichoka",60,0
1,1386,"Serengeti",1,"Nyichoka",60,0
1,1387,"Serengeti",1,"Nyichoka",60,0
1,1388,"Serengeti",1,"Nyichoka",60,0
1,1389,"Serengeti",1,"Nyichoka",60,0
1,1390,"Serengeti",1,"Bokore",61,0
1,1391,"Serengeti",1,"Park Nyigoti",34,0
1,1392,"Serengeti",1,"Park Nyigoti",34,1
1,1393,"Serengeti",1,"Park Nyigoti",34,1
1,1394,"Serengeti",1,"Park Nyigoti",34,1
1,1395,"Serengeti",1,"Rwamchanga",58,1
1,1396,"Serengeti",1,"Bonchugu",82,1
1,1397,"Serengeti",1,"Bonchugu",82,1
1,1398,"Serengeti",1,"Bonchugu",82,1
1,1399,"Serengeti",1,"Bonchugu",82,1
1,1400,"Serengeti",1,"Bonchugu",82,1
1,1401,"Serengeti",1,"Bonchugu",82,1
1,1402,"Serengeti",1,"Bonchugu",82,1
1,1403,"Serengeti",1,"Bonchugu",82,1
1,1404,"Serengeti",1,"Bonchugu",82,1
1,1405,"Serengeti",1,"Bonchugu",82,1
1,1406,"Serengeti",1,"Bonchugu",82,1
1,1407,"Serengeti",1,"Bonchugu",82,1
1,1408,"Serengeti",1,"Bonchugu",82,1
1,1409,"Serengeti",1,"Bonchugu",82,1
1,1410,"Serengeti",1,"Bonchugu",82,1
1,1411,"Serengeti",1,"Bonchugu",82,1
1,1412,"Serengeti",1,"Bonchugu",82,1
1,1413,"Serengeti",1,"Bonchugu",82,1
1,1414,"Serengeti",1,"Robanda",97,1
1,1415,"Serengeti",1,"Robanda",97,1
1,1416,"Serengeti",1,"Robanda",97,1
1,1417,"Serengeti",1,"Robanda",97,1
1,1418,"Serengeti",1,"Robanda",97,1
1,1419,"Serengeti",1,"Robanda",97,1
1,1420,"Serengeti",1,"Robanda",97,1
1,1421,"Serengeti",1,"Robanda",97,1
1,1422,"Serengeti",1,"Robanda",97,1
1,1423,"Serengeti",1,"Nyiberekera",41,0
1,1424,"Serengeti",1,"Nyiberekera",41,0
1,1425,"Serengeti",1,"Iharara",40,0
1,1426,"Serengeti",1,"Iharara",40,0
1,1427,"Serengeti",1,"Iharara",40,0
1,1428,"Serengeti",1,"Iharara",40,0
1,1429,"Serengeti",1,"Singisi",39,0
1,1430,"Serengeti",1,"Singisi",39,0
1,1431,"Serengeti",1,"Motukeri",38,0
1,1432,"Serengeti",1,"Motukeri",38,0
1,1433,"Serengeti",1,"Natta Mbiso",36,0
1,1434,"Serengeti",1,"Natta Mbiso",36,0
1,1435,"Serengeti",1,"Natta Mbiso",36,0
1,1436,"Serengeti",1,"Makundusi",37,0
1,1437,"Serengeti",1,"Makundusi",37,0
1,1438,"Serengeti",1,"Makundusi",37,0
1,1439,"Serengeti",1,"Makundusi",37,0
1,1440,"Serengeti",1,"Makundusi",37,0
1,1441,"Serengeti",1,"Nyichoka",60,0
1,1442,"Serengeti",1,"Nyichoka",60,0
1,1443,"Serengeti",1,"Nyichoka",60,0
1,1444,"Serengeti",1,"Bokore",61,0
1,1445,"Serengeti",1,"Park Nyigoti",34,0
1,1446,"Serengeti",1,"Park Nyigoti",34,1
1,1447,"Serengeti",1,"Park Nyigoti",34,1
1,1448,"Serengeti",1,"Park Nyigoti",34,1
1,1449,"Serengeti",1,"Bonchugu",82,1
1,1450,"Serengeti",1,"Bonchugu",82,1
1,1451,"Serengeti",1,"Bonchugu",82,1
1,1452,"Serengeti",1,"Bonchugu",82,1
1,1453,"Serengeti",1,"Bonchugu",82,1
1,1454,"Serengeti",1,"Bonchugu",82,1
1,1455,"Serengeti",1,"Bonchugu",82,1
1,1456,"Serengeti",1,"Bonchugu",82,1
1,1457,"Serengeti",1,"Bonchugu",82,1
1,1458,"Serengeti",1,"Bonchugu",82,1
1,1459,"Serengeti",1,"Bonchugu",82,1
1,1460,"Serengeti",1,"Bonchugu",82,1
1,1461,"Serengeti",1,"Bonchugu",82,1
1,1462,"Serengeti",1,"Bonchugu",82,1
1,1463,"Serengeti",1,"Bonchugu",82,1
1,1464,"Serengeti",1,"Bonchugu",82,1
1,1465,"Serengeti",1,"Bonchugu",82,1
1,1466,"Serengeti",1,"Bonchugu",82,1
1,1467,"Serengeti",1,"Robanda",97,1
1,1468,"Serengeti",1,"Robanda",97,1
1,1469,"Serengeti",1,"Robanda",97,1
1,1470,"Serengeti",1,"Robanda",97,1
1,1471,"Serengeti",1,"Robanda",97,1
1,1472,"Serengeti",1,"Robanda",97,1
1,1473,"Serengeti",1,"Robanda",97,1
1,1474,"Serengeti",1,"Robanda",97,1
1,1475,"Serengeti",1,"Robanda",97,1
1,1476,"Serengeti",1,"Robanda",97,1
1,1477,"Serengeti",1,"Nyiberekera",41,0
1,1478,"Serengeti",1,"Nyiberekera",41,0
1,1479,"Serengeti",1,"Nyiberekera",41,0
1,1480,"Serengeti",1,"Iharara",40,0
1,1481,"Serengeti",1,"Iharara",40,0
1,1482,"Serengeti",1,"Iharara",40,0
1,1483,"Serengeti",1,"Iharara",40,0
1,1484,"Serengeti",1,"Singisi",39,0
1,1485,"Serengeti",1,"Motukeri",38,0
1,1486,"Serengeti",1,"Motukeri",38,0
1,1487,"Serengeti",1,"Natta Mbiso",36,0
1,1488,"Serengeti",1,"Natta Mbiso",36,0
1,1489,"Serengeti",1,"Natta Mbiso",36,0
1,1490,"Serengeti",1,"Makundusi",37,0
1,1491,"Serengeti",1,"Makundusi",37,0
1,1492,"Serengeti",1,"Makundusi",37,0
1,1493,"Serengeti",1,"Makundusi",37,0
1,1494,"Serengeti",1,"Makundusi",37,0
1,1495,"Serengeti",1,"Makundusi",37,0
1,1496,"Serengeti",1,"Makundusi",37,0
1,1497,"Serengeti",1,"Makundusi",37,0
1,1498,"Serengeti",1,"Nyichoka",60,0
1,1499,"Serengeti",1,"Nyichoka",60,0
1,1500,"Serengeti",1,"Park Nyigoti",34,1
1,1501,"Serengeti",1,"Park Nyigoti",34,1
1,1502,"Serengeti",1,"Park Nyigoti",34,1
1,1503,"Serengeti",1,"Park Nyigoti",34,1
1,1504,"Serengeti",1,"Robanda",97,1
1,1505,"Serengeti",1,"Robanda",97,1
1,1506,"Serengeti",1,"Robanda",97,1
1,1507,"Serengeti",1,"Bonchugu",82,1
1,1508,"Serengeti",1,"Bonchugu",82,1
1,1509,"Serengeti",1,"Bonchugu",82,1
1,1510,"Serengeti",1,"Bonchugu",82,1
1,1511,"Serengeti",1,"Bonchugu",82,1
1,1512,"Serengeti",1,"Bonchugu",82,1
1,1513,"Serengeti",1,"Bonchugu",82,1
1,1514,"Serengeti",1,"Bonchugu",82,1
1,1515,"Serengeti",1,"Bonchugu",82,1
1,1516,"Serengeti",1,"Bonchugu",82,1
1,1517,"Serengeti",1,"Bonchugu",82,1
1,1518,"Serengeti",1,"Bonchugu",82,1
1,1519,"Serengeti",1,"Bonchugu",82,1
1,1520,"Serengeti",1,"Bonchugu",82,1
1,1521,"Serengeti",1,"Robanda",97,1
1,1522,"Serengeti",1,"Robanda",97,1
1,1523,"Serengeti",1,"Robanda",97,1
1,1524,"Serengeti",1,"Robanda",97,1
1,1525,"Serengeti",1,"Robanda",97,1
1,1526,"Serengeti",1,"Robanda",97,1
1,1527,"Serengeti",1,"Robanda",97,1
1,1528,"Serengeti",1,"Robanda",97,1
1,1529,"Serengeti",1,"Robanda",97,1
1,1530,"Serengeti",1,"Robanda",97,1
1,1531,"Serengeti",1,"Robanda",97,1
1,1532,"Serengeti",1,"Nyiberekera",41,1
1,1533,"Serengeti",1,"Nyiberekera",41,1
1,1534,"Serengeti",1,"Nyiberekera",41,0
1,1535,"Serengeti",1,"Iharara",40,0
1,1536,"Serengeti",1,"Iharara",40,0
1,1537,"Serengeti",1,"Iharara",40,0
1,1538,"Serengeti",1,"Iharara",40,0
1,1539,"Serengeti",1,"Singisi",39,0
1,1540,"Serengeti",1,"Motukeri",38,0
1,1541,"Serengeti",1,"Motukeri",38,0
1,1542,"Serengeti",1,"Natta Mbiso",36,0
1,1543,"Serengeti",1,"Makundusi",37,0
1,1544,"Serengeti",1,"Makundusi",37,0
1,1545,"Serengeti",1,"Makundusi",37,0
1,1546,"Serengeti",1,"Makundusi",37,0
1,1547,"Serengeti",1,"Makundusi",37,0
1,1548,"Serengeti",1,"Makundusi",37,0
1,1549,"Serengeti",1,"Makundusi",37,0
1,1550,"Serengeti",1,"Makundusi",37,0
1,1551,"Serengeti",1,"Makundusi",37,0
1,1552,"Serengeti",1,"Makundusi",37,0
1,1553,"Serengeti",1,"Makundusi",37,0
1,1554,"Serengeti",1,"Park Nyigoti",34,0
1,1555,"Serengeti",1,"Park Nyigoti",34,1
1,1556,"Serengeti",1,"Park Nyigoti",34,1
1,1557,"Serengeti",1,"Park Nyigoti",34,1
1,1558,"Serengeti",1,"Robanda",97,1
1,1559,"Serengeti",1,"Robanda",97,1
1,1560,"Serengeti",1,"Robanda",97,1
1,1561,"Serengeti",1,"Robanda",97,1
1,1562,"Serengeti",1,"Robanda",97,1
1,1563,"Serengeti",1,"Robanda",97,1
1,1564,"Serengeti",1,"Robanda",97,1
1,1565,"Serengeti",1,"Robanda",97,1
1,1566,"Serengeti",1,"Bonchugu",82,1
1,1567,"Serengeti",1,"Bonchugu",82,1
1,1568,"Serengeti",1,"Bonchugu",82,1
1,1569,"Serengeti",1,"Bonchugu",82,1
1,1570,"Serengeti",1,"Bonchugu",82,1
1,1571,"Serengeti",1,"Bonchugu",82,1
1,1572,"Serengeti",1,"Bonchugu",82,1
1,1573,"Serengeti",1,"Bonchugu",82,1
1,1574,"Serengeti",1,"Robanda",97,1
1,1575,"Serengeti",1,"Robanda",97,1
1,1576,"Serengeti",1,"Robanda",97,1
1,1577,"Serengeti",1,"Robanda",97,1
1,1578,"Serengeti",1,"Robanda",97,1
1,1579,"Serengeti",1,"Robanda",97,1
1,1580,"Serengeti",1,"Robanda",97,1
1,1581,"Serengeti",1,"Robanda",97,1
1,1582,"Serengeti",1,"Robanda",97,1
1,1583,"Serengeti",1,"Robanda",97,1
1,1584,"Serengeti",1,"Robanda",97,1
1,1585,"Serengeti",1,"Robanda",97,1
1,1586,"Serengeti",1,"Nyiberekera",41,1
1,1587,"Serengeti",1,"Nyiberekera",41,1
1,1588,"Serengeti",1,"Iharara",40,1
1,1589,"Serengeti",1,"Iharara",40,0
1,1590,"Serengeti",1,"Iharara",40,0
1,1591,"Serengeti",1,"Iharara",40,0
1,1592,"Serengeti",1,"Singisi",39,0
1,1593,"Serengeti",1,"Motukeri",38,0
1,1594,"Serengeti",1,"Natta Mbiso",36,0
1,1595,"Serengeti",1,"Makundusi",37,0
1,1596,"Serengeti",1,"Makundusi",37,1
1,1597,"Serengeti",1,"Makundusi",37,1
1,1598,"Serengeti",1,"Makundusi",37,0
1,1599,"Serengeti",1,"Makundusi",37,0
1,1600,"Serengeti",1,"Makundusi",37,0
1,1601,"Serengeti",1,"Makundusi",37,0
1,1602,"Serengeti",1,"Makundusi",37,0
1,1603,"Serengeti",1,"Makundusi",37,0
1,1604,"Serengeti",1,"Makundusi",37,0
1,1605,"Serengeti",1,"Makundusi",37,0
1,1606,"Serengeti",1,"Makundusi",37,0
1,1607,"Serengeti",1,"Park Nyigoti",34,0
1,1608,"Serengeti",1,"Park Nyigoti",34,1
1,1609,"Serengeti",1,"Robanda",97,1
1,1610,"Serengeti",1,"Robanda",97,1
1,1611,"Serengeti",1,"Robanda",97,1
1,1612,"Serengeti",1,"Robanda",97,1
1,1613,"Serengeti",1,"Robanda",97,1
1,1614,"Serengeti",1,"Robanda",97,1
1,1615,"Serengeti",1,"Robanda",97,1
1,1616,"Serengeti",1,"Robanda",97,1
1,1617,"Serengeti",1,"Robanda",97,1
1,1618,"Serengeti",1,"Robanda",97,1
1,1619,"Serengeti",1,"Robanda",97,1
1,1620,"Serengeti",1,"Robanda",97,1
1,1621,"Serengeti",1,"Robanda",97,1
1,1622,"Serengeti",1,"Bonchugu",82,1
1,1623,"Serengeti",1,"Bonchugu",82,1
1,1624,"Serengeti",1,"Bonchugu",82,1
1,1625,"Serengeti",1,"Bonchugu",82,1
1,1626,"Serengeti",1,"Bonchugu",82,1
1,1627,"Serengeti",1,"Robanda",97,1
1,1628,"Serengeti",1,"Robanda",97,1
1,1629,"Serengeti",1,"Robanda",97,1
1,1630,"Serengeti",1,"Robanda",97,1
1,1631,"Serengeti",1,"Robanda",97,1
1,1632,"Serengeti",1,"Robanda",97,1
1,1633,"Serengeti",1,"Robanda",97,1
1,1634,"Serengeti",1,"Robanda",97,1
1,1635,"Serengeti",1,"Robanda",97,1
1,1636,"Serengeti",1,"Robanda",97,1
1,1637,"Serengeti",1,"Robanda",97,1
1,1638,"Serengeti",1,"Robanda",97,1
1,1639,"Serengeti",1,"Robanda",97,1
1,1640,"Serengeti",1,"Nyiberekera",41,1
1,1641,"Serengeti",1,"Nyiberekera",41,1
1,1642,"Serengeti",1,"Nyiberekera",41,1
1,1643,"Serengeti",1,"Iharara",40,1
1,1644,"Serengeti",1,"Iharara",40,1
1,1645,"Serengeti",1,"Iharara",40,1
1,1646,"Serengeti",1,"Iharara",40,1
1,1647,"Serengeti",1,"Singisi",39,1
1,1648,"Serengeti",1,"Motukeri",38,1
1,1649,"Serengeti",1,"Makundusi",37,1
1,1650,"Serengeti",1,"Makundusi",37,1
1,1651,"Serengeti",1,"Makundusi",37,1
1,1652,"Serengeti",1,"Makundusi",37,1
1,1653,"Serengeti",1,"Makundusi",37,0
1,1654,"Serengeti",1,"Makundusi",37,0
1,1655,"Serengeti",1,"Makundusi",37,0
1,1656,"Serengeti",1,"Makundusi",37,0
1,1657,"Serengeti",1,"Makundusi",37,0
1,1658,"Serengeti",1,"Makundusi",37,0
1,1659,"Serengeti",1,"Makundusi",37,0
1,1660,"Serengeti",1,"Makundusi",37,0
1,1661,"Serengeti",1,"Makundusi",37,0
1,1662,"Serengeti",1,"Park Nyigoti",34,0
1,1663,"Serengeti",1,"Robanda",97,1
1,1664,"Serengeti",1,"Robanda",97,1
1,1665,"Serengeti",1,"Robanda",97,1
1,1666,"Serengeti",1,"Robanda",97,1
1,1667,"Serengeti",1,"Robanda",97,1
1,1668,"Serengeti",1,"Robanda",97,1
1,1669,"Serengeti",1,"Robanda",97,1
1,1670,"Serengeti",1,"Robanda",97,1
1,1671,"Serengeti",1,"Robanda",97,1
